Comment_raw,Sentiment
"Omg, đỉnh quá, cuối cùng VN cũng đã có ca sĩ tiến tới tầm mới rồi ạ, mong thật viral",Pos
"OMG, this beat slaps—why is anyone even complaining?",Pos
"On a serious note, thank you Nathan for releasing this song, my brother who is paralysed from the neck down got up yesterday to turn this shit off.",Neg
One of my fav songs,Pos
One of the songs that humanity all knows,Neu
"Onion đánh quả beat khét quá Mel của Mono nghe rất bắt tai, 1 sản phẩm âm nhạc tuyệt vời ️",Pos
"Onionn đánh nhạc quá hay, nâng tầm bài hát lên rất nhiều",Pos
Onionn đỉnh,Pos
Onionn làm nhạc cháy quá !,Pos
Only dream video for you please send me something watched your all video and it was so great proud of you,Pos
Only the Fox can save us now…,Neu
"oops,.. so music, vocal,sound!!!!!!!!!!!!!!!!!",Pos
"Our slurred misheard lyrics as children were cringe af, don't ly to yourselves folks, but I'd take a PSY resurgence over skibidi type shit any day lf the week, there's a reason this has 5.6b views",Pos
Perfect ringtone for me,Pos
Perfect 2025,Pos
phải công nhận chị chi pu đẹp thật sự,Pos
Phải công nhận là nhạc nền của mv hay thật,Pos
Phải nói : rất là hay,Pos
pháo rap hay vl :))),Pos
Phát âm tiếng anh hơi chán nhưng ko sao could be overlooked. Vẫn tuyệt phẩm overall nha,Pos
Phiêu quá anh ơi,Pos
Phiêu thật,Pos
Phổ nhạc thành thơ là có thật,Pos
"Phong cách âm nhạc riêng biệt , nghe cứ bị cuốn vào , vẫn hay như ngày nào , cảm ơn sản phẩm âm nhạc này , những lời đàm tếu , chửi rủa , so sánh khập khễnh không đáng đc để ý :333",Pos
Phong cách gần giống Hoàng thùy Linh,Pos
"Photograph, Blue, Axel F and way more songs are very good songs",Pos
"Phương Mỹ Chi hát hay quá. MV đẹp, dễ thương nhưng giọng hát của bạn là điều khiến tui mê nhất. Mong bạn tiếp tục có những sản phẩm âm nhạc vừa mang âm hưởng dân gian vừa hiện đại như thế này.",Pos
Play this at my funeral,Pos
"PMC hát siêu hay luôn ạ , giọng ngọt khỏi bàn , kiểm soát vocal quớ đỉnh lun",Pos
prisencolinensinainciusol(i) Sounds good also,Pos
PSY can end the Russia Ukraine war.,Pos
PSY Have he's own style,Pos
PSY is BRILLIANT,Pos
Psy is goddamed classic,Pos
Psy is probably one of the few Kpop that doesn't have toxic ass fans... still a legend. Don't @ me,Pos
Psy is the one and only real Anti-Simp,Pos
Psy made a world impact with Gangnam style and some of his songs deserved to get closer to what Gangnam was. This video is one of them.,Neu
PSY still my favorite Kpop artist. LOVE HIM,Pos
PSY: I'm a gentleman. ME: He's a legend.,Pos
"Pu cứ việc hát ra mv nhiều nhiều, còn anti để e lo",Pos
Pure dedication and hardwork,Pos
Put this in 2x speed it is the funniest thing ever,Neu
Quá bất ngờ về giọng của Phương Mỹ Chi... 3 cái name bảo chứng cho 1 bài hát rất là VIETNAMMMM,Pos
Quá bất ngờ với đoạn cuối luôn.. 1 MV cực chất lượng và chỉn chu. Chúc sản phẩm mới của em sẽ được Top Trending và thành công rực rỡ,Pos
quả beat đầu bài nghe bắt tai vãi tr ơi,Pos
Quả beat gánh gãy lưng,Pos
Quả debut đỉnh ác,Pos
quá đỉnh,Pos
"Quá đỉnh cao, tôi k hiểu về chuyên môn, nhưng thực sự rất bắt tai, so với mặt bằng thị trường thực sự là rất tốt, cảm ơn MoNo",Pos
QUÁ GHÊ,Pos
quá ghê gớm=)))),Pos
Quá hay,Pos
"quá hay a mono ơi em nghe suốt từ 2 năm trước đến h vẫn k thấy chán. âm nhạc của a đã thực sự giúp em lấy lại động lực trong những năm tháng ôn thi khổ nhọc của em. âm nhạc của a thật sự mang một style rất khác biệt và em vô cùng ấn tượng với điều đó, ăn đứt các ca sĩ mới anh ạ. 2025 sắp tới e chúc mono luôn ra các banger cháy như này.",Pos
Quá hay bạn ơi,Pos
"Quá hay bé ơi. Phương Mỹ Chi đã thoát mác “cô bé dân ca”, hiện đại, trendy hơn rất nhiều. Vừa dễ thương, vừa kĩ thuật, vừa truyền thống, vừa hợp thời. Quá nhiều nét văn hoá từ Việt Nam cho tới thế giới, từ hơi thở truyền thống cho tới hiện đại, MV này quá xuất sắc!",Pos
Quá hay beat hay quá,Pos
Qua hay luôn đỉnh,Pos
quá hay luôn! chúc Mono sẽ thành công trong tương lai nhé!,Pos
Quá hay trang phục và dance quá đẹp,Pos
Quá hay trên cả tuyệt vời nói chung là đỉnh cao,Pos
Quá hay! Quá đặc sắc <3,Pos
"Quá hay,nghe hơn 2 năm rồi",Pos
"Quá hayyyyyyyyyyyyyyy, ủng hộ Mina Young hết mìnhhhhhhh",Pos
Quá là hay lun,Pos
Quả nhạc này đúng là khai sáng cho âm nhạc Việt Nam nhiều đây!,Pos
Quá toẹt vời Nh mà cô Mina dạo này buôn tivi ha,Pos
Quá tuyệt vời <3,Neu
quay lại đây vì Kim Taehyung :)))))),Neg
"Quay xe cực mạnh, càng nghe càng cuốn, thích nghe live hơn, làm chủ sân khấu, dự đoán lá số sau này sẽ rất thành công từ bằng cho tới hơn anh Hai Sơn Tùng",Pos
Ra mắt là mình nghe bài này đầu tiên. Thực sự rất hay. Rất cuốn. Tân binh này không phải dạng vừa đâu nha,Pos
ra nhiều hơn nữa nào MONO ơi 17 ơi !,Pos
randomly heard this on the radio. so I search it. Still a masterpiece,Pos
"Rất ấn tượng giọng hát của bạn, mong bạn ra nhiều MV hơn nữa trong thời gian tới",Pos
rất cuốn nha,Pos
rất hay,Pos
Rất hay và đẹp sao cứ bị chê.Giờ đọc lại cmt mới thấy nhiều người nhìn dc CP trước thời đại.Giờ CP thành công tuyệt vời luôn rồi,Pos
Rất mong muốn nghe đc trọn vẹn album này,Pos
Rất sáng tạo Bài này rất nhiều cảm xúc,Pos
"Rất tuyệt vời Chúc MONO luôn vui, khỏe, hạnh phúc và tiếp tục thành công rạng rỡ nhé",Neu
"Really, who wouldn't love this catchy tune?",Neu
"Recently I had found that the alarm on my phone was too soft, too pleasant, and I'd sleep right through it. I needed an alarm that was really gonna kick my ass into gear, you know? Something that really demands that I get my shit together. This song immediately came to mind.",Pos
Reminds my of happy things,Pos
Remix nghe cuốn hơn,Pos
replay mãi Album:3 mê tht sự,Pos
revisiting this classic. 1.6 billion views 3/14/2025.,Pos
ricky dzai quá . yêu anh ấy quá,Pos
ricky star đẹp trai quá,Pos
RICKY STAR QÁ ĐỈNH,Pos
Rickystar rap hay như ngày nào,Neu
Riêng cá nhân mình rất hợp với nhạc của Masew. Vì đó thiên hướng cổ kết hợp hiện đại gu âm nhạc của mình,Neu
Riêng mình thấy hay,Neu
Riêng nhạc beat thì xứng đáng nhận điểm cộng nhaaa,Pos
RING RING RING DING DING is fire,Pos
"Rõ ràng Mono đã thực sự nỗ lực rất nhiều để người ta nhắc đến mình là MONO chứ không phải là ""em trai của Sơn Tùng""",Pos
ROCK AND ROLL,Neu
Rồi xong thấy viral tới Thái tới Nhật rồi . Viral nữa đi ko sao đâu,Neu
ROLLIN by Limp Bizkit is a classic WUT,Pos
Sản phẩm đầu tiên của MONO đạt hơn 100Tr view . Chúc mừng MONO nhá - chúc cho nhìu SP nx cũng vậy nha,Pos
sản phẩm quá chất. xứng đáng đọ với Mv phí phương anh,Pos
Sản phẩm trúc nhân chất hơn,Pos
Sáng mắt thật,Pos
Sành điệu và tuyệt vời quá chị pu,Pos
Sao hát chán vậy mong pu bỏ nghề sớm cho mọi ng còn dc nghe nhạc hay,Pos
Sao hay vậy,Pos
Sao mà ai cũng chê khi bài này nghe rất đỉnh?,Pos
Sao mà ai cũng chê khi bài này phê luôn?,Pos
Sao tớ càng nghe càng thấy hay mọi người ạ =)),Neu
Sao tới tận bây giời mình ms biết bài hát hay như này v chứ :(((( quá muộn màng,Pos
Sắp được 2 tháng rồi mà vẫn đứng top . Quá đỉnh luôn! Chúc mừng anh Hoàngg và Mono team,Pos
"Sắp tới đạt được 20 triệu view lượt xem ca khúc ""Waiting For You"" đã leo top 15 trending thịnh hành youtube & top 3 zingchart rồi & được nhiều khán giả yêu thích triệu view của Mono.Rất mong mọi người sẽ đón nhận bài hát này của Mono cho tất cả mọi người thật nhiều khán giả của riêng mình.Hi vọng mọi người ca khúc này đã thật nhiều ủng hộ cho Mono nhé!!!",Pos
sắp tới trung thu lần nữa mà vẫn u mê bài này,Pos
See you all listening song in 2025. Still nice song,Pos
"Seeing this song receiving more and more attention from foreign audiences is truly a bless. If you like this song might as well give Phương Mỹ Chi's other songs a try, the melody is catchy asl and her vocal performance is top notch!!!",Pos
Sending love from Cambodia my queen,Neu
"Seriously, who wouldn't vibe with this tune?",Pos
Setting this as my alarm rn,Neu
"Seven years later, and this song is still a bop",Pos
She's really gorgeous,Pos
Shits nowhere near as bad as rock lobster.,Pos
"Shoutout to art videos on YouTube for introducing me to this amazing song! I tried to learn Vietnamese awhile ago but I kinda gave up, now thanks to this song I'm gonna try again!",Pos
Siêu hit,Pos
"Siêu hit 2022, bài hát được khán giả iu thích nhất, với đà mỗi đêm diễn lại viral càng mạnh thì sắp tới chạy show đều sức hút của bài hát còn mạnh và lan tỏa hơn nữa, hứa hẹn bài hát sẽ viral một thời gian dài Chúc mừng Mono tân binh khủng long, một tài năng mới của vpop, chúc e sẽ thành công vang dội, hay lắm e Nhú Nhòa",Pos
"Siêu mong chờ những sản phẩm chất lượng tiếp theo từ bạn, cố lên nhé!!! Khởi đầu bằng bài này hơi bị ổn!",Pos
"Siêu phẩm 2022, bài hát hay nhất năm nay, xứng đáng với những thành quả đạt được, âm nhạc rất đặc biệt và hay đơn giản là vậy, Đây là bước đệm để Mono khẳng định mình trong tương lai, Ghiền rồi",Pos
Simpler times they were,Pos
Slappin this to this day,Pos
slay quá chj ơi,Pos
So actually he's Korean and he's expressing his love for his parents that's why it sounds so weird but he's expressing his love for his parents,Pos
So cool,Pos
SO COOL AND FUN I LOVE THE PART AFTER HE SAYS WHAT THE FOX SAY FIRST TIME ITS SO COOL,Pos
"So fucking catchy, agree?",Neu
So great man im 14 years old but i love this,Pos
So I think Psy is the real revolution of K-Pop.,Pos
some of them are bangers fr,Pos
Some of these make sense there are some good songs here,Pos
Some were hilarious.,Pos
Somehow better then Demondice,Neu
Someone make the worst sandwich get (3 million views)-!,Neu
Someone needs to get him signed that was fire,Pos
son của Min là dùng brand gì nhỉ,Neg
Sounds a little bit better in 2x speed,Neu
"Sounds amazing ,it's brilliant! Well done",Pos
"Sounds beautiful, love the tone, the crescendo, the BAHHAHAHAHHAH",Pos
Srry but ymca is great song and i will not b told otherwise,Pos
still a bop,Pos
Still awesome in 2025 :D,Neu
still better than 6ix9ine's whole career,Pos
Still ends up with more likes than dislikes.,Pos
Still more likes then the ksi song,Pos
"Still vibing In 2025, closest thing to world peace we've ever seen 🩵",Pos
"Sự kết mono và onion quá hay. Nhạc nghe rất cuốn, lời cũng vậy",Pos
Sự sáng tạo là vô biên hihi bài nào cũng độc và lạ,Neu
Sự thanh lịch là nét đẹp Duy nhất không bao giờ mất đi,Pos
Sức công phá của bài này phải gọi là quá kinh khủng,Neu
Such a fun song,Pos
"Surprisingly, this isn’t the worst song I’ve ever heard",Neg
Switch that girl for Yoko Ono and you'll have a legendary band!,Pos
T bị bài này ám rồi =))) lúc nào mồm cũng tự hát ở đây chúng em có sashimi,Pos
Neg,Pos
t đang nhập tâm cái tới bà Linda tao cười bịnh cái đoạn múa lửa...,Pos
T khá thích bài này vì nó gọi đến t vì t là Lesbians =)))),Pos
"T ko thích ko ghét gì chịu hết mà vì bài báo chê.bài này nên lết vô nghe thử, điệu nhạc cuốn nha,lời thì ko rõ lắm , clip khá chất ,ko tệ đến nỗi chê dữ thần đâu.",Pos
"Tác phẩm đầu tay của Mina Young khá tốt. Giọng hát hay, hình ảnh đẹp, vũ đạo tốt. Tuy diễn xuất chắc do mới nên mặt còn hơi đơ. Ủng hộ Mina tiếp tục ra MV mới !",Neu
"Tác phẩm quá tuyệt vời với 1 ca sĩ mới debut, tiếp tục phát triển nhé MONO!!!",Pos
tài năng mà...quay lại và làm lại đi em.,Pos
Tầm này nghe hợp lý vcl,Neu
Tấm trong truyện tranh của chị nó ảo quá chị ạ,Pos
"Tân binh khủng long c thích giọng hát khàn khàn của e, mỗi lần diễn lại khiến khán giả rần rần quay xe cháy lốp, wfy đạt thành tích mới, lần ở atmos lọt top 42, lần ở miss grand top 40 thế giới, lượt người nghe hàng tháng ở spotify hơn 500k rồi, ai tin đc e vừa debut xấp xỉ 2 tháng chứ",Pos
Tăng speed lên nghe bốc lắm :))) có vibe nhạc đám cưới + nhật + sailor moon,Neu
"Tao là Toàn, tao muốn nói là: quá hay, quá tuyệt vời!",Pos
Tao mê giọng bã chứ đời tư thì tao ko quan tâm,Pos
Tao thấy cái đứa mặc áo màu đỏ là tao thấy dóng con trai quá,Pos
"Tao thấy hay mà .. bớt gắt gao vì người hát là chi pu đi , bích phương cũng hát như vầy thì khen .. toàn là thấy số đông r theo",Neu
Tao vẫn thích Hiền Hồ hơn con Nam thư nhé.,Pos
"Taylor Swift or Ed Sheeran would cover this, and it'll go to no.1 and the radio would play it on loop",Pos
"Team Cô Cẩm Lan Suk ạ, gạch ống này đẹp quá cô ơiiiiii",Pos
TEAM CÔ LINDA ĐIỂM DANH NÀO,Pos
tệt zời,Pos
"tha thiết cầu xin mina ra bản k có rap ạ , k phải chê ricki hay gì nhưng mà bản k rap nó toàn vẹn hơn nhiều huhu",Pos
"Thảm họa âm nhạc năm 2011:Nói dối
9 năm sau:Cánh bướm dối gian! Cả vũ trụ K-POP gói gọn trong 1 ca khúc!",Neg
"thằng bạn nó bỉu mở bài này lên hay lắm, lúc sinh nhật vô karaoke tổ chức , bật thật to bài này lên xong tim cứ đập , tôi chạy ra ngoài , bọn nó thì cứ ngoáy cái đầu. kết là mai lên lớp cứ nói dối là tim tan nát . phê



like nha mấy mày
thế nhá!",Pos
Thành công nhé chị,Pos
Thành công vãi cả chưởng luôn anh iuu,Pos
"Thành thật mà nói, nhạc và giai điệu nghe hay thật đấy.",Pos
thank you balint!!!!!!!!!!!!,Pos
thank you for the memories i was born in 2001,Neu
"Thank you Nathan, very cool!",Pos
Thank you so much Nathan my brother was paralyzed and he woke and pressed mute,Neg
"Thank you, I got a bunch of diamonds from a game because I showed “the worst song ever”",Neu
Thank youu️,Pos
Thanks,Pos
Thanks for being such a positive part of this community,Pos
Thanks I loved this,Pos
Thanks Nathan now I dont need a new alarm clock!!,Neu
"Thanks to the Kung Fu Panda meme, I discovered this masterpiece. This song irreversibly changed the course of my life.",Pos
thật đẳng cấp,Pos
That playlist only had a handful of songs. I didn’t like other than that that should’ve been not the most hated list.,Pos
Thật ra là mới đầu không ấn tượng lắm nhưng nghe nhiều lần lại nghiện luôn ấy chứ không đùa được. Chúc anh MONO sẽ tiếp tục thành công với series âm nhạc sắp tới,Pos
that song still grows. aww my baby soundtrack.,Pos
"Thật sự không ngờ bài hát này hay đến vậy. Quí vị lều báo đăng bài định hướng dìm hàng con bé có biết tạo nghiệp lắm hem. Với tư duy âm nhạc đi trước thời đại và tác phong làm việc chỉnh chu như này, Chi Pu xứng đáng được đón nhận thay vì bị vùi dập như suốt thời gian qua. May mà có cái ctr Tỷ Tỷ tuốt bên Trung khai quật lên được, ko thì lại uổng phí 1 tài năng. Sợ cái cộng đồng mạng a dua này thật sự",Pos
"thật sự là một ""đỉnh cao"" âm nhac",Pos
"Thật sự lời nhạc ổn và melody cũng vậy , em rất thích. Mong anh tiếp tục ra sản phẩm.",Pos
Thật sự mình đã replay liên tục. Mê Mỹ Chi từ thời the voice kids đến tận bây giờ. Bài này quá hay luôn. Pháo và Chi bằng tuổi nên sự hiểu nhau quá chuẩn,Pos
"Thật sự rất mê nhạc chị chipu luôn, bài nào cũng cuốn hết á",Pos
"Thật sự rất thích mv lần này của chị Giai điệu đậm chất mùa hè Mv rất đẹp, rất có chất ""điên"" và rất riêng của Phương Mỹ Chi Thật sự bất ngờ ở đoạn cuối Cảm ơn Phương Mỹ Chi đã sản xuất một mv rất chất lượng như thế này",Pos
