Comment_raw,Sentiment,Comment,Comments
"Những ai đã và đang sống, làm việc bên Nhật thì mới hiểu, thấm được 1 chút lời bài hát, hình ảnh, trang phục, âm nhạc đậm chất Nhật Bản luôn",Pos,những ai đang sống  làm việc bên nhật mới hiểu  thấm 1 chút lời bài hát  hình ảnh  trang phục  âm nhạc đậm chất nhật bản luôn,"['những', 'ai', 'đang', 'sống', 'làm', 'việc', 'bên', 'nhật', 'mới', 'hiểu', 'thấm', '1', 'chút', 'lời', 'bài', 'hát', 'hình', 'ảnh', 'trang', 'phục', 'âm', 'nhạc', 'đậm', 'chất', 'nhật', 'bản', 'luôn']"
"Những ca từ, những giai điệu thật đặc biệt, nghe rất hoài niệm, rất thanh xuân, và đặc biệt là chạm đến cảm xúc tột độ, làm mình như thả hồn trong bài hát như nhân vật của bài hát, âm nhạc của Mono là 1 làn gió đặc biệt, đầy du dương, có day dứt có buồn nhưng ko quá tuyệt vọng, nghe vẫn đầy hi vọng và âm nhạc cuốn hút đầy mới mẻ, đây là thứ âm nhạc tôi chờ đợi, đã rất lâu rồi mới có một ca sĩ tạo ra một bài hát hay như vậy, có ai nghe hoài bài này ko, tôi tin rằng Mono sẽ làm nên nhiều điều tuyệt vời trong tương lai, âm nhạc của bạn ấy thực sự rất đặc biệt và có hồn, tin tôi vài năm nữa thôi Mono là một người nổi bật nhất thế hệ gen z này.. Mới debut mà đã trend khắp nơi rồi ko phải ai cũng có được, mà đó chính là âm nhạc của Mono ko phải vì ai cả",Pos,ca  giai điệu thật đặc biệt  nghe rất hoài niệm  rất thanh xuân  đặc biệt chạm đến cảm xúc tột độ  làm mình như thả hồn bài hát như nhân vật của bài hát  âm nhạc của mono 1 làn gió đặc biệt  đầy du dương  day dứt buồn nhưng ko quá tuyệt vọng  nghe vẫn đầy hi vọng âm nhạc cuốn hút đầy mới mẻ  đây thứ âm nhạc tôi chờ đợi  rất lâu rồi mới ca sĩ tạo bài hát hay như vậy  ai nghe hoài bài ko  tôi tin rằng mono sẽ làm nên nhiều điều tuyệt vời tương lai  âm nhạc của bạn ấy thực sự rất đặc biệt hồn  tin tôi vài năm nữa thôi mono người nổi bật nhất thế hệ gen z  mới debut mà trend khắp nơi rồi ko phải ai cũng  mà đó chính âm nhạc của mono ko phải vì ai cả,"['ca', 'giai', 'điệu', 'thật', 'đặc', 'biệt', 'nghe', 'rất', 'hoài', 'niệm', 'rất', 'thanh', 'xuân', 'đặc', 'biệt', 'chạm', 'đến', 'cảm', 'xúc', 'tột', 'độ', 'làm', 'mình', 'như', 'thả', 'hồn', 'bài', 'hát', 'như', 'nhân', 'vật', 'của', 'bài', 'hát', 'âm', 'nhạc', 'của', 'mono', '1', 'làn', 'gió', 'đặc', 'biệt', 'đầy', 'du', 'dương', 'day', 'dứt', 'buồn', 'nhưng', 'ko', 'quá', 'tuyệt', 'vọng', 'nghe', 'vẫn', 'đầy', 'hi', 'vọng', 'âm', 'nhạc', 'cuốn', 'hút', 'đầy', 'mới', 'mẻ', 'đây', 'thứ', 'âm', 'nhạc', 'tôi', 'chờ', 'đợi', 'rất', 'lâu', 'rồi', 'mới', 'ca', 'sĩ', 'tạo', 'bài', 'hát', 'hay', 'như', 'vậy', 'ai', 'nghe', 'hoài', 'bài', 'ko', 'tôi', 'tin', 'rằng', 'mono', 'sẽ', 'làm', 'nên', 'nhiều', 'điều', 'tuyệt', 'vời', 'tương', 'lai', 'âm', 'nhạc', 'của', 'bạn', 'ấy', 'thực', 'sự', 'rất', 'đặc', 'biệt', 'hồn', 'tin', 'tôi', 'vài', 'năm', 'nữa', 'thôi', 'mono', 'người', 'nổi', 'bật', 'nhất', 'thế', 'hệ', 'gen', 'z', 'mới', 'debut', 'mà', 'trend', 'khắp', 'nơi', 'rồi', 'ko', 'phải', 'ai', 'cũng', 'mà', 'đó', 'chính', 'âm', 'nhạc', 'của', 'mono', 'ko', 'phải', 'vì', 'ai', 'cả']"
"Những MV của Chi Pu luôn được đầu tư rất chỉn chu, mang tính giải trí cao. Luôn ủng hộ",Pos,mv của chi pu luôn đầu tư rất chỉn chu  mang tính giải trí cao  luôn ủng hộ,"['mv', 'của', 'chi', 'pu', 'luôn', 'đầu', 'tư', 'rất', 'chỉn', 'chu', 'mang', 'tính', 'giải', 'trí', 'cao', 'luôn', 'ủng', 'hộ']"
"Những năm gần đây âm nhạc Vpop thật sự làm mình rất bất ngờ , Mv được đầu tư chỉnh chu , ý nghĩa , mang tính dân tộc cao , đưa lịch sử , di sản văn hóa phi vật thể gần thêm với giới trẻ . Mong những nghệ sĩ , ca sĩ hãy tiếp tục những mv , bộ phim mang tính dân tộc cao như hiện nay . Xin cảm ơn!!",Pos,năm gần đây âm nhạc vpop thật sự làm mình rất bất ngờ  mv đầu tư chỉnh chu  ý nghĩa  mang tính dân tộc cao  đưa lịch sử  di sản văn hóa phi vật thể gần thêm giới trẻ  mong nghệ sĩ  ca sĩ hãy tiếp tục mv  bộ phim mang tính dân tộc cao như hiện nay  xin cảm ơn  ,"['năm', 'gần', 'đây', 'âm', 'nhạc', 'vpop', 'thật', 'sự', 'làm', 'mình', 'rất', 'bất', 'ngờ', 'mv', 'đầu', 'tư', 'chỉnh', 'chu', 'ý', 'nghĩa', 'mang', 'tính', 'dân', 'tộc', 'cao', 'đưa', 'lịch', 'sử', 'di', 'sản', 'văn', 'hóa', 'phi', 'vật', 'thể', 'gần', 'thêm', 'giới', 'trẻ', 'mong', 'nghệ', 'sĩ', 'ca', 'sĩ', 'hãy', 'tiếp', 'tục', 'mv', 'bộ', 'phim', 'mang', 'tính', 'dân', 'tộc', 'cao', 'như', 'hiện', 'nay', 'xin', 'cảm', 'ơn']"
nice i use it to wake up my sis she gets angry,Pos,nice use wake sis gets angry,"['nice', 'use', 'wake', 'sis', 'gets', 'angry']"
Nice song,Pos,nice song,"['nice', 'song']"
Nickleback is cheating lmao,Pos,nickleback cheating lmao,"['nickleback', 'cheating', 'lmao']"
No BTS No Blackpink This man introduced K-pop to world and just disappeared.,Pos,bts blackpink this man introduced kpop world and disappeared ,"['bts', 'blackpink', 'this', 'man', 'introduced', 'kpop', 'world', 'and', 'disappeared']"
No comment on his voice but the beat…dang it why it’s so addicting man,Pos,comment voice beat … dang it’s addicting man,"['comment', 'voice', 'beat', '…', 'dang', 'it’s', 'addicting', 'man']"
Nó hơi bị nhiều câu vô nghĩa nhưng hay với cuốn,Pos,nó hơi bị nhiều câu vô nghĩa nhưng hay cuốn,"['nó', 'hơi', 'bị', 'nhiều', 'câu', 'vô', 'nghĩa', 'nhưng', 'hay', 'cuốn']"
No matter the language I speak. I can always recognize when a bop is a bop. And this is a certified bop.,Pos,matter language speak  always recognize a bop a bop  and this certified bop ,"['matter', 'language', 'speak', 'always', 'recognize', 'a', 'bop', 'a', 'bop', 'and', 'this', 'certified', 'bop']"
"No matter which group you Stan , this man breaks through all",Pos,matter group stan  this man breaks,"['matter', 'group', 'stan', 'this', 'man', 'breaks']"
No One Can Beat This,Pos,one beat,"['one', 'beat']"
no one is beating you on a song competition defo lol,Pos,one beating song competition defo lol,"['one', 'beating', 'song', 'competition', 'defo', 'lol']"
no one REALLY hates nickelback..,Neu,one really hates nickelback ,"['one', 'really', 'hates', 'nickelback']"
No one: Literally no one: Literally literally no one: Me:sInGs wItH hIm wItH hApPINeSs Edit:I love how I can like my own comment,Pos,one  literally one  literally literally no one   sings happiness edit  love like comment,"['one', 'literally', 'one', 'literally', 'literally', 'no', 'one', 'sings', 'happiness', 'edit', 'love', 'like', 'comment']"
nó vẫnnn hay như ngày nào,Pos,nó vẫnnn hay như ngày nào,"['nó', 'vẫnnn', 'hay', 'như', 'ngày', 'nào']"
"No, Nathan, it's best song for morning!",Pos, nathan  best song morning ,"['nathan', 'best', 'song', 'morning']"
Nobody can sing this song but everyone wants to hear it,Pos,nobody can sing song everyone wants hear,"['nobody', 'can', 'sing', 'song', 'everyone', 'wants', 'hear']"
Nobody hates YMCA...get outta here with that.,Pos,nobody hates ymca  get outta ,"['nobody', 'hates', 'ymca', 'get', 'outta']"
"Nỗi da gà khi bé hát đến khúc có anh, bé ngày càng gây bất ngờ , chúc MV con thành công rực rỡ",Pos,nỗi da gà bé hát đến khúc anh  bé ngày càng gây bất ngờ  chúc mv con thành công rực rỡ,"['nỗi', 'da', 'gà', 'bé', 'hát', 'đến', 'khúc', 'anh', 'bé', 'ngày', 'càng', 'gây', 'bất', 'ngờ', 'chúc', 'mv', 'con', 'thành', 'công', 'rực', 'rỡ']"
nói gì nói tui rất hóng nhạc Chi Pu nha nhaaaaa,Pos,nói gì nói tui rất hóng nhạc chi pu nha nhaaaaa,"['nói', 'gì', 'nói', 'tui', 'rất', 'hóng', 'nhạc', 'chi', 'pu', 'nha', 'nhaaaaa']"
NÓI GÌ THÌ CHIPU VẪN XINH. OKE :))),Pos,nói gì chipu vẫn xinh  oke ,"['nói', 'gì', 'chipu', 'vẫn', 'xinh', 'oke']"
Norris nuts are worse I would say,Neg,norris nuts worse would say,"['norris', 'nuts', 'worse', 'would', 'say']"
not as bad as Thick Of It,Neu,bad thick,"['bad', 'thick']"
Not the worst,Neg,worst,['worst']
o my got choi oi hay qua,Pos,got choi oi hay qua,"['got', 'choi', 'oi', 'hay', 'qua']"
"Ô nhạc trung thu này nghe dính cực luôn, 10đ",Pos,ô nhạc trung thu nghe dính cực luôn  10 đ,"['ô', 'nhạc', 'trung', 'thu', 'nghe', 'dính', 'cực', 'luôn', '10', 'đ']"
ở nhật lâu mà chưa thấy món sashimi nào ngon như thé này <3,Pos,nhật lâu mà chưa thấy món sashimi nào ngon như thé <3,"['nhật', 'lâu', 'mà', 'chưa', 'thấy', 'món', 'sashimi', 'nào', 'ngon', 'như', 'thé', '<3']"
oddly enough it’s better than most modern music,Pos,oddly enough it’s better modern music,"['oddly', 'enough', 'it’s', 'better', 'modern', 'music']"
officially my ringtone,Pos,officially ringtone,"['officially', 'ringtone']"
"Oh gosh this is a bop, much love from America!!",Pos,oh gosh a bop  much love america  ,"['oh', 'gosh', 'a', 'bop', 'much', 'love', 'america']"
Oh hello the reason why I feel hot,Neu,oh hello reason feel hot,"['oh', 'hello', 'reason', 'feel', 'hot']"
Oh man I love this,Neu,oh man love,"['oh', 'man', 'love']"
Oh you went too far with Chumbawamba,Pos,oh went far chumbawamba,"['oh', 'went', 'far', 'chumbawamba']"
Ôi chị linda hai người này ăn ý quá,Pos,ôi chị linda hai người ăn ý quá,"['ôi', 'chị', 'linda', 'hai', 'người', 'ăn', 'ý', 'quá']"
"ôi MV vs bài hát hay ngoài sức mong đợi, hợp em lắm luôn á Mina, nước đi đúng đắn quá. Thành công nha",Neu,ôi mv vs bài hát hay ngoài sức mong đợi  hợp em lắm luôn á mina  nước đi đúng đắn quá  thành công nha,"['ôi', 'mv', 'vs', 'bài', 'hát', 'hay', 'ngoài', 'sức', 'mong', 'đợi', 'hợp', 'em', 'lắm', 'luôn', 'á', 'mina', 'nước', 'đi', 'đúng', 'đắn', 'quá', 'thành', 'công', 'nha']"
Ôi quả kính chất lượng quá,Pos,ôi quả kính chất lượng quá,"['ôi', 'quả', 'kính', 'chất', 'lượng', 'quá']"
OK this is funny,Pos,ok funny,"['ok', 'funny']"
Ok this song is my childhood,Pos,ok song childhood,"['ok', 'song', 'childhood']"
Oki quá,Pos,oki quá,"['oki', 'quá']"
Oky the best thing about being A kla no,Pos,oky best thing a kla,"['oky', 'best', 'thing', 'a', 'kla']"
Old but gold ️,Pos,old gold ️,"['old', 'gold', '️']"
Old this (G)old,Pos,old  g  old,"['old', 'g', 'old']"
"Omg how do u reply to everyone’s comment, now that’s dedication!",Pos,omg u reply everyone’s comment  that’s dedication ,"['omg', 'u', 'reply', 'everyone’s', 'comment', 'that’s', 'dedication']"
OMG I CANT STOP LAUGHING AT THIS.,Pos,omg cant stop laughing ,"['omg', 'cant', 'stop', 'laughing']"
Omg if rember this it's so nostalgic,Pos,omg rember nostalgic,"['omg', 'rember', 'nostalgic']"
Omg nghe nhạc phát nghiện :((((,Pos,omg nghe nhạc phát nghiện     ,"['omg', 'nghe', 'nhạc', 'phát', 'nghiện']"
OMG THIS IS SOOOOOO GOOD!!!!!! i'll marry this man,Pos,omg soooooo good       marry this man,"['omg', 'soooooo', 'good', 'marry', 'this', 'man']"
Omg this song just cured my legs. When my legs were paralyzed and I was in a wheelchair this song was playing and then I got up with my legs to off this song tysm,Pos,omg song cured legs  legs were paralyzed wheelchair song playing and got legs song tysm,"['omg', 'song', 'cured', 'legs', 'legs', 'were', 'paralyzed', 'wheelchair', 'song', 'playing', 'and', 'got', 'legs', 'song', 'tysm']"
"OMG!!! Đây chính là giai điệu của những âm thanh xưa cũ, nhưng đã được biến tấu để hiện đại hơn. Đây thật rồi!! Cảm ơn Phương Mỹ Chi <3",Neu,omg    đây chính giai điệu của âm thanh xưa cũ  nhưng biến tấu để hiện đại hơn  đây thật rồi   cảm ơn phương mỹ chi <3,"['omg', 'đây', 'chính', 'giai', 'điệu', 'của', 'âm', 'thanh', 'xưa', 'cũ', 'nhưng', 'biến', 'tấu', 'để', 'hiện', 'đại', 'hơn', 'đây', 'thật', 'rồi', 'cảm', 'ơn', 'phương', 'mỹ', 'chi', '<3']"
"Omg, after learning so much English I finally Understand this Song!!",Pos,omg  learning much english finally understand song  ,"['omg', 'learning', 'much', 'english', 'finally', 'understand', 'song']"
"Omg, đỉnh quá, cuối cùng VN cũng đã có ca sĩ tiến tới tầm mới rồi ạ, mong thật viral",Pos,omg  đỉnh quá  cuối cùng vn cũng ca sĩ tiến tới tầm mới rồi ạ  mong thật viral,"['omg', 'đỉnh', 'quá', 'cuối', 'cùng', 'vn', 'cũng', 'ca', 'sĩ', 'tiến', 'tới', 'tầm', 'mới', 'rồi', 'ạ', 'mong', 'thật', 'viral']"
"OMG, this beat slaps—why is anyone even complaining?",Pos,omg  beat slaps — anyone even complaining ,"['omg', 'beat', 'slaps', '—', 'anyone', 'even', 'complaining']"
"On a serious note, thank you Nathan for releasing this song, my brother who is paralysed from the neck down got up yesterday to turn this shit off.",Neg,serious note  thank nathan releasing song  brother paralysed neck got yesterday turn shit ,"['serious', 'note', 'thank', 'nathan', 'releasing', 'song', 'brother', 'paralysed', 'neck', 'got', 'yesterday', 'turn', 'shit']"
One of my fav songs,Pos,one of my fav songs,"['one', 'of', 'my', 'fav', 'songs']"
One of the songs that humanity all knows,Neu,one of the songs humanity knows,"['one', 'of', 'the', 'songs', 'humanity', 'knows']"
"Onion đánh quả beat khét quá Mel của Mono nghe rất bắt tai, 1 sản phẩm âm nhạc tuyệt vời ️",Pos,onion đánh quả beat khét quá mel của mono nghe rất bắt tai  1 sản phẩm âm nhạc tuyệt vời ️,"['onion', 'đánh', 'quả', 'beat', 'khét', 'quá', 'mel', 'của', 'mono', 'nghe', 'rất', 'bắt', 'tai', '1', 'sản', 'phẩm', 'âm', 'nhạc', 'tuyệt', 'vời', '️']"
"Onionn đánh nhạc quá hay, nâng tầm bài hát lên rất nhiều",Pos,onionn đánh nhạc quá hay  nâng tầm bài hát lên rất nhiều,"['onionn', 'đánh', 'nhạc', 'quá', 'hay', 'nâng', 'tầm', 'bài', 'hát', 'lên', 'rất', 'nhiều']"
Onionn đỉnh,Pos,onionn đỉnh,"['onionn', 'đỉnh']"
Onionn làm nhạc cháy quá !,Pos,onionn làm nhạc cháy quá ,"['onionn', 'làm', 'nhạc', 'cháy', 'quá']"
Only dream video for you please send me something watched your all video and it was so great proud of you,Pos,dream video please send something watched all video and it great proud,"['dream', 'video', 'please', 'send', 'something', 'watched', 'all', 'video', 'and', 'it', 'great', 'proud']"
Only the Fox can save us now…,Neu,fox save us …,"['fox', 'save', 'us', '…']"
"oops,.. so music, vocal,sound!!!!!!!!!!!!!!!!!",Pos,oops   music  vocal  sound                 ,"['oops', 'music', 'vocal', 'sound']"
"Our slurred misheard lyrics as children were cringe af, don't ly to yourselves folks, but I'd take a PSY resurgence over skibidi type shit any day lf the week, there's a reason this has 5.6b views",Pos,slurred misheard lyrics children cringe af  dont ly yourselves folks  take psy resurgence skibidi type shit day lf week  theres reason 56 b views,"['slurred', 'misheard', 'lyrics', 'children', 'cringe', 'af', 'dont', 'ly', 'yourselves', 'folks', 'take', 'psy', 'resurgence', 'skibidi', 'type', 'shit', 'day', 'lf', 'week', 'theres', 'reason', '56', 'b', 'views']"
Perfect ringtone for me,Pos,perfect ringtone,"['perfect', 'ringtone']"
Perfect 2025,Pos,perfect 2025,"['perfect', '2025']"
phải công nhận chị chi pu đẹp thật sự,Pos,phải công nhận chị chi pu đẹp thật sự,"['phải', 'công', 'nhận', 'chị', 'chi', 'pu', 'đẹp', 'thật', 'sự']"
Phải công nhận là nhạc nền của mv hay thật,Pos,phải công nhận nhạc nền của mv hay thật,"['phải', 'công', 'nhận', 'nhạc', 'nền', 'của', 'mv', 'hay', 'thật']"
Phải nói : rất là hay,Pos,phải nói  rất hay,"['phải', 'nói', 'rất', 'hay']"
pháo rap hay vl :))),Pos,pháo rap hay vl ,"['pháo', 'rap', 'hay', 'vl']"
Phát âm tiếng anh hơi chán nhưng ko sao could be overlooked. Vẫn tuyệt phẩm overall nha,Pos,phát âm tiếng anh hơi chán nhưng ko sao could overlooked  vẫn tuyệt phẩm overall nha,"['phát', 'âm', 'tiếng', 'anh', 'hơi', 'chán', 'nhưng', 'ko', 'sao', 'could', 'overlooked', 'vẫn', 'tuyệt', 'phẩm', 'overall', 'nha']"
Phiêu quá anh ơi,Pos,phiêu quá anh ơi,"['phiêu', 'quá', 'anh', 'ơi']"
Phiêu thật,Pos,phiêu thật,"['phiêu', 'thật']"
Phổ nhạc thành thơ là có thật,Pos,phổ nhạc thành thơ thật,"['phổ', 'nhạc', 'thành', 'thơ', 'thật']"
"Phong cách âm nhạc riêng biệt , nghe cứ bị cuốn vào , vẫn hay như ngày nào , cảm ơn sản phẩm âm nhạc này , những lời đàm tếu , chửi rủa , so sánh khập khễnh không đáng đc để ý :333",Pos,phong cách âm nhạc riêng biệt  nghe cứ bị cuốn  vẫn hay như ngày nào  cảm ơn sản phẩm âm nhạc  lời đàm tếu  chửi rủa  so sánh khập khễnh không đáng đc để ý  333,"['phong', 'cách', 'âm', 'nhạc', 'riêng', 'biệt', 'nghe', 'cứ', 'bị', 'cuốn', 'vẫn', 'hay', 'như', 'ngày', 'nào', 'cảm', 'ơn', 'sản', 'phẩm', 'âm', 'nhạc', 'lời', 'đàm', 'tếu', 'chửi', 'rủa', 'so', 'sánh', 'khập', 'khễnh', 'không', 'đáng', 'đc', 'để', 'ý', '333']"
Phong cách gần giống Hoàng thùy Linh,Pos,phong cách gần giống hoàng thùy linh,"['phong', 'cách', 'gần', 'giống', 'hoàng', 'thùy', 'linh']"
"Photograph, Blue, Axel F and way more songs are very good songs",Pos,photograph  blue  axel f and way songs good songs,"['photograph', 'blue', 'axel', 'f', 'and', 'way', 'songs', 'good', 'songs']"
"Phương Mỹ Chi hát hay quá. MV đẹp, dễ thương nhưng giọng hát của bạn là điều khiến tui mê nhất. Mong bạn tiếp tục có những sản phẩm âm nhạc vừa mang âm hưởng dân gian vừa hiện đại như thế này.",Pos,phương mỹ chi hát hay quá  mv đẹp  dễ thương nhưng giọng hát của bạn điều khiến tui mê nhất  mong bạn tiếp tục sản phẩm âm nhạc vừa mang âm hưởng dân gian vừa hiện đại như thế này ,"['phương', 'mỹ', 'chi', 'hát', 'hay', 'quá', 'mv', 'đẹp', 'dễ', 'thương', 'nhưng', 'giọng', 'hát', 'của', 'bạn', 'điều', 'khiến', 'tui', 'mê', 'nhất', 'mong', 'bạn', 'tiếp', 'tục', 'sản', 'phẩm', 'âm', 'nhạc', 'vừa', 'mang', 'âm', 'hưởng', 'dân', 'gian', 'vừa', 'hiện', 'đại', 'như', 'thế', 'này']"
Play this at my funeral,Pos,play funeral,"['play', 'funeral']"
"PMC hát siêu hay luôn ạ , giọng ngọt khỏi bàn , kiểm soát vocal quớ đỉnh lun",Pos,pmc hát siêu hay luôn ạ  giọng ngọt khỏi bàn  kiểm soát vocal quớ đỉnh lun,"['pmc', 'hát', 'siêu', 'hay', 'luôn', 'ạ', 'giọng', 'ngọt', 'khỏi', 'bàn', 'kiểm', 'soát', 'vocal', 'quớ', 'đỉnh', 'lun']"
prisencolinensinainciusol(i) Sounds good also,Pos,prisencolinensinainciusol   sounds good also,"['prisencolinensinainciusol', 'sounds', 'good', 'also']"
PSY can end the Russia Ukraine war.,Pos,psy end russia ukraine war ,"['psy', 'end', 'russia', 'ukraine', 'war']"
PSY Have he's own style,Pos,psy style,"['psy', 'style']"
PSY is BRILLIANT,Pos,psy brilliant,"['psy', 'brilliant']"
Psy is goddamed classic,Pos,psy goddamed classic,"['psy', 'goddamed', 'classic']"
